,battery_name,block_duration,choice,exp_id,exp_stage,experiment_exp_id,finishtime,focus_shifts,full_screen,internal_node_id,key_press,large_amt,later_del,possible_responses,responses,rt,small_amt,stim_duration,stimulus,time_elapsed,trial_id,trial_index,trial_type,view_history,worker_id
kirby_30_17,Self Regulation Pilot,2853,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-12.0,81,35,186,"[80, 81]",,2853,34,2853,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$34<br>today</font></center></div><div id = 'option'><center><font color='green'>$35<br>186 days</font></center></div></div></div></div>,153203,stim,17,poldrack-single-stim,,A40LU73SS18IW
kirby_30_18,Self Regulation Pilot,6119,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-13.0,80,50,21,"[80, 81]",,6119,27,6119,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$27<br>today</font></center></div><div id = 'option'><center><font color='green'>$50<br>21 days</font></center></div></div></div></div>,160324,stim,18,poldrack-single-stim,,A40LU73SS18IW
kirby_30_19,Self Regulation Pilot,2286,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-14.0,81,85,91,"[80, 81]",,2286,69,2286,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$69<br>today</font></center></div><div id = 'option'><center><font color='green'>$85<br>91 days</font></center></div></div></div></div>,163612,stim,19,poldrack-single-stim,,A40LU73SS18IW
kirby_30_20,Self Regulation Pilot,3777,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-15.0,81,60,89,"[80, 81]",,3777,49,3777,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$49<br>today</font></center></div><div id = 'option'><center><font color='green'>$60<br>89 days</font></center></div></div></div></div>,168391,stim,20,poldrack-single-stim,,A40LU73SS18IW
kirby_30_21,Self Regulation Pilot,2613,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-16.0,81,85,157,"[80, 81]",,2613,80,2613,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$80<br>today</font></center></div><div id = 'option'><center><font color='green'>$85<br>157 days</font></center></div></div></div></div>,172007,stim,21,poldrack-single-stim,,A40LU73SS18IW
kirby_30_22,Self Regulation Pilot,6927,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-17.0,80,35,29,"[80, 81]",,6927,24,6927,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$24<br>today</font></center></div><div id = 'option'><center><font color='green'>$35<br>29 days</font></center></div></div></div></div>,179935,stim,22,poldrack-single-stim,,A40LU73SS18IW
kirby_30_23,Self Regulation Pilot,2373,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-18.0,80,80,14,"[80, 81]",,2373,33,2373,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$33<br>today</font></center></div><div id = 'option'><center><font color='green'>$80<br>14 days</font></center></div></div></div></div>,183311,stim,23,poldrack-single-stim,,A40LU73SS18IW
kirby_30_24,Self Regulation Pilot,2110,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-19.0,81,30,179,"[80, 81]",,2110,28,2110,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$28<br>today</font></center></div><div id = 'option'><center><font color='green'>$30<br>179 days</font></center></div></div></div></div>,186423,stim,24,poldrack-single-stim,,A40LU73SS18IW
kirby_30_25,Self Regulation Pilot,5990,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-20.0,80,50,30,"[80, 81]",,5990,34,5990,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$34<br>today</font></center></div><div id = 'option'><center><font color='green'>$50<br>30 days</font></center></div></div></div></div>,193414,stim,25,poldrack-single-stim,,A40LU73SS18IW
kirby_30_26,Self Regulation Pilot,2768,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-21.0,81,30,80,"[80, 81]",,2768,25,2768,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$25<br>today</font></center></div><div id = 'option'><center><font color='green'>$30<br>80 days</font></center></div></div></div></div>,197183,stim,26,poldrack-single-stim,,A40LU73SS18IW
kirby_30_27,Self Regulation Pilot,2135,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-22.0,80,75,20,"[80, 81]",,2135,41,2135,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$41<br>today</font></center></div><div id = 'option'><center><font color='green'>$75<br>20 days</font></center></div></div></div></div>,200319,stim,27,poldrack-single-stim,,A40LU73SS18IW
kirby_30_28,Self Regulation Pilot,1662,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-23.0,81,60,111,"[80, 81]",,1662,54,1662,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$54<br>today</font></center></div><div id = 'option'><center><font color='green'>$60<br>111 days</font></center></div></div></div></div>,202983,stim,28,poldrack-single-stim,,A40LU73SS18IW
kirby_30_29,Self Regulation Pilot,1831,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-24.0,80,80,30,"[80, 81]",,1831,54,1831,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$54<br>today</font></center></div><div id = 'option'><center><font color='green'>$80<br>30 days</font></center></div></div></div></div>,205815,stim,29,poldrack-single-stim,,A40LU73SS18IW
kirby_30_30,Self Regulation Pilot,1517,smaller_sooner,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-25.0,81,25,136,"[80, 81]",,1517,22,1517,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$22<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>136 days</font></center></div></div></div></div>,208335,stim,30,poldrack-single-stim,,A40LU73SS18IW
kirby_30_31,Self Regulation Pilot,1902,larger_later,kirby,test,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-5.0-26.0,80,55,7,"[80, 81]",,1902,20,1902,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$20<br>today</font></center></div><div id = 'option'><center><font color='green'>$55<br>7 days</font></center></div></div></div></div>,211239,stim,31,poldrack-single-stim,,A40LU73SS18IW
kirby_30_32,Self Regulation Pilot,,,kirby,,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-7.0,,,,,"{""Q0"":""I was asked to choose between two options, one was a payment today, and the other a different payment in the future."",""Q1"":""I enjoyed it, and look forward to seeing what is chosen for me to receive!""}",57913,,,,270180,post task questions,32,survey-text,,A40LU73SS18IW
kirby_30_33,Self Regulation Pilot,,,kirby,,kirby,2016-04-21T05:33:54.384710Z,0,TRUE,0.0-8.0,13,,,,,1878,,,,273060,end,33,poldrack-text,,A40LU73SS18IW
kirby_31_0,Self Regulation Pilot,,,kirby,,kirby,2016-05-09T05:26:28.154334Z,1,TRUE,0.0-0.0-0.0,13,,,,,1906,,,,1908,instruction,0,poldrack-text,,A6RHP75VV3265
kirby_31_1,Self Regulation Pilot,,,kirby,,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-0.0-1.0,,,,,,22407,,,,24317,instruction,1,poldrack-instructions,"[{""page_index"":0,""viewing_time"":22406}]",A6RHP75VV3265
kirby_31_2,Self Regulation Pilot,,,kirby,,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-1.0,13,,,,,1456,,,,26787,practice_intro,2,poldrack-text,,A6RHP75VV3265
kirby_31_3,Self Regulation Pilot,1404,,kirby,practice,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-2.0,80,,,"[80, 81]",,1404,,1404,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$20<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>5 days</font></center></div></div></div></div>,29194,stim,3,poldrack-single-stim,,A6RHP75VV3265
kirby_31_4,Self Regulation Pilot,,,kirby,,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-4.0,13,,,,,2791,,,,32991,test_intro,4,poldrack-text,,A6RHP75VV3265
kirby_31_5,Self Regulation Pilot,1642,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-0.0,80,55,117,"[80, 81]",,1642,54,1642,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$54<br>today</font></center></div><div id = 'option'><center><font color='green'>$55<br>117 days</font></center></div></div></div></div>,35635,stim,5,poldrack-single-stim,,A6RHP75VV3265
kirby_31_6,Self Regulation Pilot,1667,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-1.0,80,75,61,"[80, 81]",,1667,55,1667,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$55<br>today</font></center></div><div id = 'option'><center><font color='green'>$75<br>61 days</font></center></div></div></div></div>,38303,stim,6,poldrack-single-stim,,A6RHP75VV3265
kirby_31_7,Self Regulation Pilot,1866,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-2.0,80,25,53,"[80, 81]",,1866,19,1866,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$19<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>53 days</font></center></div></div></div></div>,41176,stim,7,poldrack-single-stim,,A6RHP75VV3265
kirby_31_8,Self Regulation Pilot,1593,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-3.0,80,85,7,"[80, 81]",,1593,31,1593,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$31<br>today</font></center></div><div id = 'option'><center><font color='green'>$85<br>7 days</font></center></div></div></div></div>,43774,stim,8,poldrack-single-stim,,A6RHP75VV3265
kirby_31_9,Self Regulation Pilot,1727,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-4.0,80,25,19,"[80, 81]",,1727,14,1727,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$14<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>19 days</font></center></div></div></div></div>,46503,stim,9,poldrack-single-stim,,A6RHP75VV3265
kirby_31_10,Self Regulation Pilot,1778,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-5.0,80,50,160,"[80, 81]",,1778,47,1778,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$47<br>today</font></center></div><div id = 'option'><center><font color='green'>$50<br>160 days</font></center></div></div></div></div>,49282,stim,10,poldrack-single-stim,,A6RHP75VV3265
kirby_31_11,Self Regulation Pilot,1230,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-6.0,80,35,13,"[80, 81]",,1230,15,1230,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$15<br>today</font></center></div><div id = 'option'><center><font color='green'>$35<br>13 days</font></center></div></div></div></div>,51513,stim,11,poldrack-single-stim,,A6RHP75VV3265
kirby_31_12,Self Regulation Pilot,1721,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-7.0,80,60,14,"[80, 81]",,1721,25,1721,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$25<br>today</font></center></div><div id = 'option'><center><font color='green'>$60<br>14 days</font></center></div></div></div></div>,54236,stim,12,poldrack-single-stim,,A6RHP75VV3265
kirby_31_13,Self Regulation Pilot,1449,larger_later,kirby,test,kirby,2016-05-09T05:26:28.154334Z,0,TRUE,0.0-5.0-8.0,80,80,192,"[80, 81]",,1449,78,1449,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$78<br>today</font></center></div><div id = 'option'><center><font color='green'>$80<br>192 days</font></center></div></div></div></div>,56699,stim,13,poldrack-single-stim,,A6RHP75VV3265
